329
0.010000,-0.279400,-0.000000,0.000022,0.004488,0.448836,44.883561,1.570843
0.010000,-0.279400,-0.000001,0.000023,0.000096,-0.439215,-88.805015,1.571167
0.010000,-0.279400,-0.000003,0.000025,0.000207,0.011099,45.031351,1.571898
0.010000,-0.279400,-0.000006,0.000029,0.000317,0.010952,-0.014653,1.573114
0.010000,-0.279400,-0.000010,0.000032,0.000383,0.006636,-0.431654,1.574814
0.010000,-0.279400,-0.000014,0.000036,0.000389,0.000543,-0.609301,1.576997
0.010000,-0.279400,-0.000017,0.000040,0.000315,-0.007375,-0.791820,1.579659
0.010000,-0.279400,-0.000019,0.000041,0.000143,-0.017180,-0.980438,1.582796
0.010000,-0.279400,-0.000017,0.000042,0.000146,0.000350,1.752957,1.586406
0.010000,-0.279400,-0.000011,0.000048,0.000574,0.042745,4.239486,1.590481
0.010000,-0.279400,0.000000,0.000060,0.001161,0.058676,1.593157,1.595018
0.010000,-0.279401,0.000019,0.000079,0.001929,0.076832,1.815570,1.600009
0.010000,-0.279402,0.000048,0.000108,0.002902,0.097310,2.047814,1.605448
0.010000,-0.279403,0.000089,0.000149,0.004104,0.120210,2.289962,1.611325
0.010000,-0.279406,0.000145,0.000205,0.005560,0.145628,2.541802,1.617632
0.010000,-0.279409,0.000218,0.000278,0.007297,0.173656,2.802820,1.624359
0.010000,-0.279415,0.000311,0.000371,0.009341,0.204378,3.072184,1.631494
0.010000,-0.279422,0.000428,0.000488,0.011719,0.237865,3.348734,1.639027
0.010000,-0.279433,0.000572,0.000633,0.014461,0.274175,3.630975,1.646943
0.010000,-0.279447,0.000748,0.000809,0.017595,0.313346,3.917088,1.655229
0.010000,-0.279466,0.000958,0.001020,0.021149,0.355395,4.204937,1.663869
0.010000,-0.279490,0.001209,0.001272,0.025152,0.400316,4.492099,1.672849
0.010000,-0.279522,0.001503,0.001568,0.029633,0.448075,4.775889,1.682150
0.010000,-0.279562,0.001847,0.001914,0.034619,0.498609,5.053414,1.691754
0.010000,-0.279612,0.002245,0.002316,0.040137,0.551825,5.321618,1.701643
0.010000,-0.279675,0.002703,0.002778,0.046213,0.607599,5.577353,1.711796
0.010000,-0.279752,0.003226,0.003307,0.052871,0.665773,5.817442,1.722193
0.010000,-0.279846,0.003820,0.003908,0.060132,0.726161,6.038770,1.732812
0.010000,-0.279959,0.004491,0.004588,0.068018,0.788545,6.238350,1.743630
0.010000,-0.280095,0.005244,0.005353,0.076544,0.852679,6.413414,1.754626
0.010000,-0.280257,0.006086,0.006211,0.085727,0.918294,6.561493,1.765774
0.010000,-0.280447,0.007023,0.007167,0.095578,0.985098,6.680488,1.777052
0.010000,-0.280671,0.008060,0.008228,0.106106,1.052786,6.768743,1.788435
0.010000,-0.280931,0.009204,0.009401,0.117317,1.121037,6.825088,1.799899
0.010000,-0.281231,0.010461,0.010693,0.129212,1.189526,6.848883,1.811419
0.010000,-0.281577,0.011836,0.012111,0.141791,1.257926,6.840059,1.822971
0.010000,-0.281973,0.013335,0.013661,0.155050,1.325917,6.799105,1.834530
0.010000,-0.282423,0.014964,0.015351,0.168982,1.393188,6.727069,1.846072
0.010000,-0.282932,0.016727,0.017187,0.183577,1.459443,6.625527,1.857574
0.010000,-0.283506,0.018631,0.019175,0.198821,1.524409,6.496548,1.869012
0.010000,-0.284148,0.020680,0.021322,0.214699,1.587835,6.342662,1.880364
0.010000,-0.284865,0.022878,0.023634,0.231194,1.649503,6.166721,1.891607
0.010000,-0.285661,0.025229,0.026117,0.248286,1.709222,5.971946,1.902721
0.010000,-0.286542,0.027739,0.028776,0.265955,1.766839,5.761723,1.913684
0.010000,-0.287512,0.030410,0.031618,0.284177,1.822236,5.539639,1.924477
0.010000,-0.288577,0.033246,0.034648,0.302930,1.875329,5.309328,1.935080
0.010000,-0.289740,0.036250,0.037869,0.322191,1.926073,5.074424,1.945476
0.010000,-0.291008,0.039426,0.041289,0.341936,1.974459,4.838550,1.955648
0.010000,-0.292385,0.042776,0.044910,0.362141,2.020510,4.605150,1.965578
0.010000,-0.293874,0.046302,0.048738,0.382784,2.064286,4.377564,1.975251
0.010000,-0.295481,0.050007,0.052776,0.403842,2.105875,4.158943,1.984653
0.010000,-0.297209,0.053893,0.057029,0.425296,2.145397,3.952151,1.993768
0.010000,-0.299063,0.057962,0.061501,0.447126,2.182996,3.759976,2.002584
0.010000,-0.301045,0.062216,0.066194,0.469315,2.218844,3.584795,2.011088
0.010000,-0.303160,0.066656,0.071112,0.491846,2.253134,3.428915,2.019268
0.010000,-0.305410,0.071286,0.076259,0.514707,2.286077,3.294364,2.027111
0.010000,-0.307798,0.076105,0.081638,0.537886,2.317907,3.182996,2.034606
0.010000,-0.310328,0.081117,0.087252,0.561375,2.348873,3.096558,2.041743
0.010000,-0.313001,0.086322,0.093104,0.585167,2.379239,3.036589,2.048510
0.010000,-0.315820,0.091723,0.099196,0.609260,2.409285,3.004609,2.054897
0.010000,-0.318786,0.097323,0.105533,0.633653,2.439306,3.002149,2.060893
0.010000,-0.321901,0.103122,0.112116,0.658349,2.469612,3.030559,2.066486
0.010000,-0.325167,0.109125,0.118950,0.683354,2.500527,3.091499,2.071667
0.010000,-0.328586,0.115333,0.126037,0.708678,2.532391,3.186467,2.076423
0.010000,-0.332157,0.121750,0.133380,0.734334,2.565565,3.317319,2.080743
0.010000,-0.335881,0.128378,0.140983,0.760338,2.600425,3.485990,2.084614
0.010000,-0.339760,0.135223,0.148850,0.786712,2.637372,3.694738,2.088023
0.010000,-0.343793,0.142287,0.156985,0.813480,2.676833,3.946083,2.090956
0.010000,-0.347981,0.149577,0.165392,0.840673,2.719263,4.242982,2.093398
0.010000,-0.352322,0.157097,0.174075,0.868324,2.765151,4.588814,2.095332
0.010000,-0.356818,0.164853,0.183040,0.896475,2.815025,4.987445,2.096740
0.010000,-0.361466,0.172852,0.192292,0.925169,2.869459,5.443369,2.097603
0.010000,-0.366267,0.181101,0.201836,0.954460,2.929076,5.961721,2.097900
0.010000,-0.371218,0.189610,0.211680,0.984405,2.994560,6.548374,2.097607
0.010000,-0.376318,0.198386,0.221831,1.015072,3.066660,7.210039,2.096698
0.010000,-0.381565,0.207441,0.232296,1.046534,3.146203,7.954316,2.095145
0.010000,-0.386956,0.216786,0.243085,1.078875,3.234101,8.789783,2.092917
0.010000,-0.392489,0.226434,0.254207,1.112189,3.331362,9.726056,2.089978
0.010000,-0.398160,0.236399,0.265673,1.146580,3.439100,10.773784,2.086290
0.010000,-0.403966,0.246697,0.277494,1.182165,3.558547,11.944702,2.081811
0.010000,-0.409900,0.257346,0.289685,1.219076,3.691061,13.251456,2.076492
0.010000,-0.415958,0.268365,0.302260,1.257457,3.838136,14.707490,2.070281
0.010000,-0.422132,0.279777,0.315234,1.297471,4.001402,16.326574,2.063121
0.010000,-0.428415,0.291605,0.328627,1.339297,4.182625,18.122334,2.054945
0.010000,-0.434797,0.303876,0.342459,1.383134,4.383696,20.107066,2.045682
0.010000,-0.441266,0.316619,0.356751,1.429200,4.606601,22.290515,2.035252
0.010000,-0.447809,0.329869,0.371528,1.477734,4.853374,24.677265,2.023567
0.010000,-0.454410,0.343661,0.386818,1.528994,5.126012,27.263880,2.010529
0.010000,-0.461047,0.358036,0.402651,1.583258,5.426353,30.034068,1.996031
0.010000,-0.467696,0.373036,0.419059,1.640817,5.755873,32.951946,1.979955
0.010000,-0.474330,0.388710,0.436079,1.701971,6.115410,35.953732,1.962171
0.010000,-0.480911,0.405109,0.453749,1.767018,6.504760,38.935063,1.942541
0.010000,-0.487398,0.422287,0.472111,1.836239,6.922124,41.736368,1.920916
0.010000,-0.493737,0.440303,0.491210,1.909873,7.363358,44.123380,1.897136
0.010000,-0.499866,0.459216,0.511091,1.988083,7.821016,45.765756,1.871039
0.010000,-0.505710,0.479083,0.531800,2.070915,8.283162,46.214670,1.842459
0.010000,-0.511178,0.499961,0.553382,2.158235,8.732018,44.885596,1.811234
0.010000,-0.516166,0.521898,0.575879,2.249661,9.142565,41.054657,1.777219
0.010000,-0.520549,0.544929,0.599324,2.344475,9.481408,33.884304,1.740291
0.010000,-0.524189,0.569072,0.623739,2.441539,9.706381,22.497356,1.700370
0.010000,-0.526932,0.594315,0.649131,2.539214,9.767590,6.120878,1.657434
0.010000,-0.528612,0.620615,0.675484,2.635322,9.610726,-15.686410,1.611539
0.010000,-0.529062,0.647883,0.702756,2.727155,9.183358,-42.736799,1.562837
0.010000,-0.528120,0.675983,0.730872,2.811598,8.444310,-73.904820,1.511594
0.010000,-0.525646,0.704730,0.759725,2.885349,7.375058,-106.925186,1.458192
0.010000,-0.521533,0.733894,0.789178,2.945254,5.990539,-138.451860,1.403126
0.010000,-0.515720,0.763211,0.819065,2.988710,4.345532,-164.500700,1.346987
0.010000,-0.508202,0.792398,0.849205,3.014039,2.532898,-181.263464,1.290422
0.010000,-0.499028,0.821179,0.879413,3.020760,0.672120,-186.077783,1.234099
0.010000,-0.488299,0.849299,0.909510,3.009662,-1.109795,-178.191459,1.178656
0.010000,-0.476158,0.876542,0.939336,2.982666,-2.699621,-158.982676,1.124662
0.010000,-0.462772,0.902746,0.968761,2.942516,-4.015017,-131.539562,1.072587
0.010000,-0.448319,0.927800,0.997685,2.892386,-5.012925,-99.790823,1.022790
0.010000,-0.432976,0.951645,1.026040,2.835501,-5.688491,-67.556579,0.975512
0.010000,-0.416904,0.974265,1.053789,2.774832,-6.066961,-37.846988,0.930889
0.010000,-0.400249,0.995680,1.080918,2.712907,-6.192502,-12.554077,0.888965
0.010000,-0.383133,1.015935,1.107435,2.651733,-6.117388,7.511339,0.849713
0.010000,-0.365659,1.035089,1.133363,2.592796,-5.893695,22.369330,0.813054
0.010000,-0.347907,1.053215,1.158734,2.537115,-5.568059,32.563610,0.778870
0.010000,-0.329941,1.070388,1.183587,2.485324,-5.179171,38.888794,0.747023
0.010000,-0.311809,1.086682,1.207965,2.437751,-4.757256,42.191476,0.717361
0.010000,-0.293547,1.102170,1.231910,2.394504,-4.324705,43.255102,0.689729
0.010000,-0.275183,1.116922,1.255465,2.355531,-3.897283,42.742193,0.663974
0.010000,-0.256735,1.131000,1.278672,2.320676,-3.485482,41.180080,0.639949
0.010000,-0.238215,1.144465,1.301569,2.289719,-3.095781,38.970174,0.617514
